job,marital,education,default,housing,loan,duration,campaign,pdays,previous,cons.price.idx,cons.conf.idx,age_group
0,2,4,0,1,1,-0.7071612918658731,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,0
4,1,4,0,0,0,-0.6223257779610809,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,1
4,1,4,0,1,0,-0.6146134585151907,-0.566986350731813,0.195435922862134,1.6754131200895201,-1.6007756010977037,2.248408900983416,2
9,1,4,0,1,0,-0.8344145627230612,0.15688474795102827,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,1
5,1,0,0,1,0,-0.3716753959696495,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,2
9,0,3,0,1,1,-0.7225859307576534,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
5,2,1,0,0,0,0.8353025973121662,0.5188202972924489,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,2
9,1,4,0,0,0,-0.8536953613377868,-0.566986350731813,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,0
9,1,5,1,1,0,2.8135125351830017,0.8807558466338696,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,2
0,2,1,0,1,0,-0.48350402793505737,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,1
11,1,1,1,0,0,0.21060472219506027,-0.2050508013903924,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,2
0,1,0,0,1,0,-0.25599060428129655,-0.566986350731813,0.195435922862134,3.699988390115769,0.7830031428037529,0.4768813063637263,3
1,2,0,0,0,0,-0.5413464237792338,1.2426913959752903,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
9,1,3,1,1,0,-0.7919968057706652,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,1
4,1,4,1,0,0,-0.5721957015627946,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
0,2,1,0,0,0,0.9355627501087387,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
0,0,1,0,0,0,-0.2637029237271868,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
9,1,3,0,1,0,-0.3755315556925946,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
9,2,4,0,0,0,-0.028477180627535802,-0.566986350731813,0.195435922862134,3.699988390115769,-0.3552598568240855,1.2330211333355454,1
0,1,4,0,1,0,-0.31383300012547305,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
10,2,4,0,1,0,-0.5374902640562887,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
6,1,3,0,1,0,-0.9616678335802494,10.291080129510807,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,2
9,2,4,1,0,1,-0.46807938904327695,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,0
5,0,0,0,0,0,-0.6955928126970378,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.265178303335085,-2.0507861152277838,2
4,1,4,0,0,0,-0.6763120140823122,0.5188202972924489,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,0
3,1,4,1,0,1,-0.26755908345013185,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
9,1,3,1,1,0,-0.3832438751384848,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,0
3,1,0,1,1,0,-0.47579170848916713,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,2
1,1,0,0,0,1,-0.30612068067958287,-0.2050508013903924,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,1
7,0,1,0,1,0,-0.24827828483540637,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,1
0,2,4,0,1,0,-0.7727160071559397,-0.2050508013903924,0.195435922862134,1.6754131200895201,-0.8638454524024751,-1.4242702585939913,1
0,2,4,0,1,1,-0.6069011390693004,0.8807558466338696,-5.11671986015479,3.699988390115769,0.7830031428037529,0.4768813063637263,0
9,1,3,0,1,0,0.18746776385738967,2.328498043999552,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
0,1,4,0,1,1,-0.5182094654415632,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,2
9,2,4,0,0,0,0.08720761106081713,0.15688474795102827,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,1
0,2,1,0,1,0,-0.17886740982239463,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,0
3,0,0,0,0,1,0.7658917222991544,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,0
0,0,1,1,0,1,1.4330073543686563,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,2
9,1,3,0,0,1,-0.34468227790903383,-0.566986350731813,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,0
1,1,0,0,1,0,2.894491889364849,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,2
4,1,4,0,1,0,1.4947059099357778,0.15688474795102827,-5.11671986015479,1.6754131200895201,-1.4900630904956165,1.6218930443496231,2
4,1,0,0,0,0,-0.4179493126449907,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
4,2,4,1,1,0,-0.7611475279871044,0.5188202972924489,0.195435922862134,1.6754131200895201,-1.1786841544271995,-1.2298343030869523,0
0,1,4,0,0,0,0.515241340307723,-0.566986350731813,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,0
1,0,0,1,1,0,-0.5336341043333436,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
1,1,0,1,1,0,0.5036728611388877,-0.566986350731813,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,1
9,1,3,0,1,1,0.7620355625762093,0.5188202972924489,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
0,1,1,0,0,0,-0.3601069168008142,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
6,1,3,0,1,0,0.27230327776218183,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,0
1,1,0,1,0,0,-0.3292576390172534,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
1,1,0,0,1,0,0.43040582640293085,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,2
9,2,1,0,0,0,-0.9500993544114141,0.8807558466338696,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,1
7,1,1,0,1,0,-0.6493188960216966,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
10,1,1,0,1,0,0.4689674236323818,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
1,1,0,0,0,1,-0.31383300012547305,0.8807558466338696,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
0,2,4,0,1,0,0.36485111111286417,-0.566986350731813,0.195435922862134,-0.3491621499367286,2.0631165466405204,-2.223618075678485,0
9,1,3,0,1,0,-0.032333340350480896,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,2
0,1,4,0,1,0,0.5730837361518994,-0.566986350731813,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,2
7,1,1,0,0,0,-0.6994489724199828,-0.2050508013903924,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,1
2,1,4,0,1,0,1.7877740488796052,-0.566986350731813,0.195435922862134,-0.3491621499367286,-2.0678440052003046,2.313220886152429,2
1,2,0,1,0,1,-0.46807938904327695,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
0,1,4,0,0,0,-0.2637029237271868,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,0
9,1,3,0,1,0,-0.18272356954533972,1.2426913959752903,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,0
7,1,1,0,1,1,-0.2251413264977358,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,1
7,0,0,0,0,0,-0.30226452095663775,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
0,2,4,0,1,0,-0.7958529654936103,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,1
1,1,4,0,1,1,0.6849123681173073,0.8807558466338696,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,1
1,1,0,0,0,0,-0.9616678335802494,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,1
1,1,0,1,0,1,-0.745722889095324,-0.2050508013903924,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,1
7,1,1,1,1,0,0.00622825687897008,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
0,0,4,0,0,0,-0.1750112500994495,0.5188202972924489,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,2
0,1,4,0,1,0,-0.9192500766278534,1.2426913959752903,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,1
0,2,4,0,0,0,1.0551037015200366,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,0
0,1,1,0,0,0,0.42654966667998573,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
9,1,3,0,0,0,-0.14416197231588873,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
1,1,3,0,0,0,-0.5413464237792338,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,1
10,2,4,0,0,1,-0.18272356954533972,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
6,1,3,0,1,0,-0.6454627362987515,-0.566986350731813,0.195435922862134,1.6754131200895201,-0.6476100801327493,-0.3224665107207688,1
1,1,0,1,1,0,-0.46036706959738677,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,2
1,1,0,0,0,0,0.09491993050670733,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
1,2,0,0,0,0,-0.58376418073163,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,0
7,1,1,0,1,0,0.2915840763769073,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,1
9,1,3,0,1,0,0.1681869652426642,-0.566986350731813,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,1
10,2,4,0,0,0,-0.668599694636422,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,0
0,1,1,0,0,1,0.6694877292255269,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
9,0,3,0,0,0,-0.7302982502035437,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
0,1,4,0,0,0,0.13348152773615832,0.5188202972924489,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,2
0,2,4,0,0,1,-0.5914765001775201,0.5188202972924489,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
3,0,1,0,0,0,4.5912021674606915,1.2426913959752903,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,1
9,1,3,0,0,0,-0.29069604178780245,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,1
9,2,1,0,0,1,-0.2020043681600652,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,0
1,2,0,0,1,1,-0.13259349314705343,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
0,2,1,0,1,0,-0.5529149029480691,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
0,2,4,0,0,0,0.8931449931563425,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
0,1,4,0,1,0,-0.745722889095324,-0.2050508013903924,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,0
1,2,0,0,1,0,-0.032333340350480896,1.9665624946581317,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,1
9,1,4,0,0,0,-0.05547029868815149,0.8807558466338696,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,2
0,0,1,0,0,0,-0.04775797924226129,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
2,1,4,0,1,0,0.17204312496560928,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
2,0,3,0,0,0,-0.6801681738052573,0.8807558466338696,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
0,2,4,1,1,0,-0.28683988206485733,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
1,1,0,0,0,0,-0.6724558543593672,-0.566986350731813,0.195435922862134,1.6754131200895201,-0.8638454524024751,-1.4242702585939913,0
1,1,0,0,1,0,1.895746521122068,1.604626945316711,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
1,0,1,0,1,0,4.602770646629527,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,0
7,1,3,1,0,0,-0.5143533057186181,0.5188202972924489,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
7,0,1,1,1,0,0.06021449300020145,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
1,1,0,1,0,0,0.3494264722210838,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
7,1,1,0,0,0,-0.5182094654415632,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
1,2,0,0,0,0,-0.5027848265497828,-0.566986350731813,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,1
1,0,0,0,0,0,-0.9578116738573044,1.2426913959752903,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,0
9,2,4,0,0,0,-0.016908701458700506,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
9,2,4,0,0,0,-0.5104971459956731,0.5188202972924489,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,0
0,1,1,1,0,0,-0.22128516677479068,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,2
3,0,0,0,0,0,0.47667974307827204,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,2
8,2,1,0,1,0,-0.2405659653895162,-0.566986350731813,-5.057874227110292,3.699988390115769,1.7759559722663303,-1.9427661399460954,0
8,2,1,0,1,0,-0.7688598474329946,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,0
7,1,1,1,1,0,0.8391587570351112,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,2
4,1,4,0,1,0,-0.6030449793463554,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
0,2,4,0,1,0,-0.6493188960216966,-0.566986350731813,0.195435922862134,1.6754131200895201,-1.1786841544271995,-1.2298343030869523,0
0,1,1,0,1,1,-0.2058605278830103,1.2426913959752903,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
9,2,4,0,1,0,-0.5336341043333436,0.15688474795102827,0.195435922862134,-0.3491621499367286,-1.265178303335085,-2.0507861152277838,0
1,1,1,0,1,0,-0.3871000348614299,-0.566986350731813,-5.127419066162881,1.6754131200895201,-2.375763175312414,1.9675569652510265,1
1,1,0,0,1,0,-0.11331269453232795,0.8807558466338696,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,2
4,1,5,1,1,0,-0.7264420904805985,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
7,0,1,0,0,0,-0.41409315292204557,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
0,1,4,0,0,0,-0.7071612918658731,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,0
0,2,4,0,1,0,0.2838717569310171,0.5188202972924489,0.195435922862134,1.6754131200895201,-1.1786841544271995,-1.2298343030869523,0
0,1,1,0,1,0,-0.5991888196234103,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
7,1,1,0,1,0,1.456144312706327,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,1
10,2,1,0,1,0,-0.9115377571819632,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,1
0,2,1,0,1,0,-0.18272356954533972,-0.2050508013903924,0.195435922862134,1.6754131200895201,-1.1786841544271995,-1.2298343030869523,0
0,2,4,0,0,0,-0.6146134585151907,-0.566986350731813,0.195435922862134,1.6754131200895201,-2.375763175312414,1.9675569652510265,0
6,1,0,1,1,0,-0.6840243335282025,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,2
0,0,4,0,0,1,-0.5297779446103985,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,2
7,1,5,1,0,0,-0.826702243277171,1.2426913959752903,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,1
1,1,0,0,0,0,-0.40252467375321027,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
1,0,0,0,1,0,-0.49507250710389267,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
0,1,4,0,0,1,-0.668599694636422,-0.2050508013903924,-5.100671051142655,3.699988390115769,0.5217908131019308,0.10961339040598497,0
1,1,1,0,1,0,-0.5027848265497828,1.2426913959752903,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
1,1,0,0,1,0,0.9856928265070249,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,1
9,1,3,0,0,0,-0.8421268821689515,2.328498043999552,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
10,1,0,1,0,0,-0.36781923624670443,1.2426913959752903,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
1,1,3,0,1,0,-0.27912756261896715,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
0,0,4,0,1,1,3.4536350491918877,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,2
1,0,0,0,0,0,0.1411938471820485,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,1
1,1,1,0,1,0,-0.6724558543593672,0.5188202972924489,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
0,2,1,0,1,0,-0.78814064604772,0.15688474795102827,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,0
10,1,0,0,1,0,2.042280590593982,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,0
10,1,4,0,1,0,0.029365215216640667,0.15688474795102827,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,1
10,2,4,0,1,0,0.5460906180912838,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.8638454524024751,-1.4242702585939913,0
0,2,3,0,1,0,0.3802757500046446,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,0
2,1,4,0,0,0,-0.6840243335282025,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,2
0,1,4,1,1,0,-0.630038097406971,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,2
0,2,4,0,1,0,0.017796736047805375,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,1
9,0,3,1,1,1,-0.17886740982239463,2.328498043999552,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
0,1,3,1,1,0,-0.8074214446624456,-0.2050508013903924,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,1
1,1,1,0,1,0,-0.6994489724199828,3.0523691426823936,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
9,1,5,0,1,0,-0.745722889095324,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,2
9,1,4,0,0,0,-0.001484062566920116,-0.566986350731813,0.195435922862134,1.6754131200895201,-0.6476100801327493,-0.3224665107207688,1
1,1,0,0,1,0,0.010084416601915178,1.9665624946581317,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,1
5,1,5,0,0,0,-0.5760518612857397,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-2.375763175312414,1.9675569652510265,2
10,1,5,0,1,0,-0.2289974862206809,1.604626945316711,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,2
7,1,1,0,0,0,-0.27912756261896715,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,0
0,1,4,0,1,0,-0.07089493757993187,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,0
4,1,1,0,0,0,-0.2097166876059554,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
1,1,0,0,1,0,-0.001484062566920116,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,1
9,2,1,0,0,0,-0.31383300012547305,0.15688474795102827,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
1,1,0,0,1,0,3.0063205213302564,-0.566986350731813,0.195435922862134,1.6754131200895201,-1.1786841544271995,-1.2298343030869523,0
5,1,0,0,1,0,-0.5336341043333436,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
2,1,4,0,1,0,-0.626181937684026,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,1
6,2,4,0,0,0,-0.06703877785698678,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
0,2,1,0,0,0,0.7234739653467582,-0.566986350731813,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,2
0,1,0,1,1,0,-0.30612068067958287,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,2
7,0,1,0,1,0,2.6901154240487584,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
4,2,4,0,0,0,-0.005340222289865214,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
0,2,4,0,1,0,-0.7033051321429279,-0.2050508013903924,0.195435922862134,1.6754131200895201,-1.1786841544271995,-1.2298343030869523,0
9,2,4,0,0,0,-0.7495790488182691,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,0
0,1,4,0,1,0,-0.7804283266018299,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
1,1,1,1,0,1,-0.429517791813826,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
1,1,1,0,0,0,0.10648840967554263,-0.566986350731813,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
9,1,1,0,1,0,-0.47193554876622207,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
4,2,5,0,1,1,0.5769398958748445,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
1,1,0,1,0,0,-0.0246210209045907,0.15688474795102827,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,1
0,1,0,0,0,0,-0.30997684040252793,-0.566986350731813,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,2
1,1,0,0,0,0,-0.8845446391213475,-0.2050508013903924,0.195435922862134,-0.3491621499367286,1.540691887236876,-0.2792585206080928,1
4,1,0,0,1,0,-0.6223257779610809,0.15688474795102827,0.195435922862134,1.6754131200895201,-0.6476100801327493,-0.3224665107207688,2
0,1,4,0,1,0,-0.5721957015627946,0.15688474795102827,-5.11671986015479,1.6754131200895201,-1.6007756010977037,2.248408900983416,1
1,1,0,0,1,1,0.6424946111649112,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,1
0,2,4,0,1,0,-0.6146134585151907,1.2426913959752903,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,0
0,1,4,0,0,0,0.3340018333293034,0.5188202972924489,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
0,2,4,0,1,1,0.26073479859334653,0.15688474795102827,0.195435922862134,-0.3491621499367286,-0.22551863346224513,0.9521691976031545,0
7,1,0,1,0,0,2.1386845836676094,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-0.6476100801327493,-0.3224665107207688,0
9,0,4,0,0,0,-0.4526547501514966,-0.2050508013903924,0.195435922862134,3.699988390115769,-0.8638454524024751,-1.4242702585939913,1
0,1,1,1,0,0,0.26459095831629165,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
4,1,1,0,0,0,0.4882482222471073,1.604626945316711,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,0
4,0,4,1,1,1,0.318577194437523,-0.2050508013903924,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
1,1,5,0,0,0,-0.005340222289865214,-0.566986350731813,0.195435922862134,-0.3491621499367286,-1.1786841544271995,-1.2298343030869523,1
1,1,0,0,1,0,-0.06318261813404168,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.7259170045245432,0.8873572124341421,1
0,2,4,0,1,0,-0.05547029868815149,-0.2050508013903924,0.195435922862134,-0.3491621499367286,-1.057592345956165,-0.06321857004471591,0
5,2,0,1,1,0,-0.7187297710347084,0.15688474795102827,0.195435922862134,-0.3491621499367286,0.5944458981845614,-0.4736944761151332,1
